Company (code+name),Year,Delivery note date,Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-06 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,418.34,4234440,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-06 00:00:00,666049,METCA - HYDRO SUD,14,POOL SPECIALIST-Retailers,-612.56,,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-06 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,130.75,1589982,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,30654,PHIL SERVICE,14,POOL SPECIALIST-Retailers,334.80,2422900,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,60101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,377.00,2113241,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,60502,SAINT PAUL PISCINES,14,POOL SPECIALIST-Retailers,82.23,2113227,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,130971,PARADISE PISCINE SARL,14,POOL SPECIALIST-Retailers,726.25,3130003,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,140016,MANU PISCINES,15,POOL SPECIALIST-Instal/Builder,559.50,4326583,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,160663,PMV PISCINES - SOLIDPOOL,13,POOL SPECIALIST-Franchise,263.76,1419488,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,310088,LAURAGAIS PISCINES,14,POOL SPECIALIST-Retailers,113.38,1138594,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,331000,MR POOL GARDEN SARL,15,POOL SPECIALIST-Instal/Builder,52.92,4234512,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,347863,SOMEDI - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,945.60,4450864,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,387443,RHONALP PISCINES,14,POOL SPECIALIST-Retailers,-42.90,2422156,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,408302,AALL'EAU - HYDRO SUD,14,POOL SPECIALIST-Retailers,156.28,3053341,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,445304,O PLAISIR PISCINE - SAV,16,POOL SPECIALIST-Mobile/Service,502.80,7122338,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,491466,LE GENERALISTE DE L'HABITAT ET PISCINES,16,POOL SPECIALIST-Mobile/Service,-128.47,4326001,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,499090,AF LECUGY - LMS PISCINES,14,POOL SPECIALIST-Retailers,3169.95,4326568,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,621573,PLAISIRS D'EAU,15,POOL SPECIALIST-Instal/Builder,1121.70,1901905,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,657732,NORATLAS PISCINES,14,POOL SPECIALIST-Retailers,26.40,3053325,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,525.65,1589982,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-09 00:00:00,912866,ACTUA PISCINE SARL,14,POOL SPECIALIST-Retailers,142.50,1590042,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,111210,UNION PISCINES CARCASSONNE - FUSION,14,POOL SPECIALIST-Retailers,1095.05,7608199,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,134700,BULEO,14,POOL SPECIALIST-Retailers,600.22,3234671,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,160019,WATERPRO - PDF,14,POOL SPECIALIST-Retailers,89.13,1419490,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,171092,AUREA SERVICES,14,POOL SPECIALIST-Retailers,1212.08,1419489,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,172632,DS NET SARL,14,POOL SPECIALIST-Retailers,213.00,1419487,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,174702,H2O ENVIRONNEMENT,14,POOL SPECIALIST-Retailers,831.50,1419496,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,179957,VERT MARINE 17,14,POOL SPECIALIST-Retailers,519.00,1419491,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,313064,DV CONCEPT,14,POOL SPECIALIST-Retailers,59.76,1138764,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,314479,ILOE,14,POOL SPECIALIST-Retailers,682.00,1138739,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,319670,TECHNEAU SARL,14,POOL SPECIALIST-Retailers,1238.17,1138723,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,320012,GERS PISCINES,15,POOL SPECIALIST-Instal/Builder,949.00,1138766,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,322694,AQUA BTP,14,POOL SPECIALIST-Retailers,330.28,1138184,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,330176,MES PISCINES BLAYE,15,POOL SPECIALIST-Instal/Builder,191.10,4234521,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,8588.90,4234440,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,834.60,4234520,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,357810,PISCINES 35 - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,68.60,7122344,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,433500,COSY PISCINE/ECL OUTDOOR - EAU SHOP,14,POOL SPECIALIST-Retailers,725.62,2634509,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,640513,MARLOTTE PISCINES SASU - EAU SHOP,14,POOL SPECIALIST-Retailers,156.00,3053326,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,680538,PAYSAGES HERRISE SARL,15,POOL SPECIALIST-Instal/Builder,57.88,9139552,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,688603,SADIFEL,14,POOL SPECIALIST-Retailers,1609.50,9139699,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,726900,ANDALUZ PISCINES,14,POOL SPECIALIST-Retailers,310.80,4326432,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,740443,ALP PISCINE - HYDRO SUD,14,POOL SPECIALIST-Retailers,118.40,2422899,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,824763,GUILHEM PISCINES,14,POOL SPECIALIST-Retailers,21.58,1138765,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,830279,TES LA BOUTIQUE,14,POOL SPECIALIST-Retailers,136.80,6193813,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,834413,AZUR POOL CONCEPT,14,POOL SPECIALIST-Retailers,4162.54,6193814,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,860414,SEBASTIEN DAVID PISCINES - PDF,14,POOL SPECIALIST-Retailers,408.24,4326589,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,864768,GASNIER PISCINES - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,2184.45,4326582,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-10 00:00:00,910030,PISC'IN MOOV,16,POOL SPECIALIST-Mobile/Service,276.28,1589849,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,79177,SERRE DANIEL,14,POOL SPECIALIST-Retailers,651.31,2634537,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,131404,DELTA PISCINES,14,POOL SPECIALIST-Retailers,788.09,3234640,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,160019,WATERPRO - PDF,14,POOL SPECIALIST-Retailers,511.00,1419490,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,284560,INNOV'PISCINE - EAU SHOP,14,POOL SPECIALIST-Retailers,950.19,4326606,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,284560,INNOV'PISCINE - EAU SHOP,14,POOL SPECIALIST-Retailers,40.27,4326607,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,1255.01,4234440,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,337894,BIOLOGIC FLOW SA,25,NPOOL SPECIALIS-Garden Center,9.93,4234614,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,347356,PISCINE PLUS JUVIGNAC - FUSION,14,POOL SPECIALIST-Retailers,423.25,4450929,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,347356,PISCINE PLUS JUVIGNAC - FUSION,14,POOL SPECIALIST-Retailers,421.80,4450940,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,258.90,4450969,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,408302,AALL'EAU - HYDRO SUD,14,POOL SPECIALIST-Retailers,627.67,3053341,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,554600,JEFF PISCINE,14,POOL SPECIALIST-Retailers,190.26,9139723,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,657732,NORATLAS PISCINES,14,POOL SPECIALIST-Retailers,968.65,3053352,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,694081,BERCHOUX PISCINES,14,POOL SPECIALIST-Retailers,63.69,2422973,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,740434,POOLTECH,12,POOL SPECIALIST-W/Man.National,833.11,2422988,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,740443,ALP PISCINE - HYDRO SUD,14,POOL SPECIALIST-Retailers,813.06,2422899,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,753048,DFM SPADE,31,"PUBLIC POOL    -Architech,Eng.",800.10,1589937,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,832995,ELECTRIC PISCINE,14,POOL SPECIALIST-Retailers,170.28,6193854,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-11 00:00:00,837094,PISCINES NAIADES - PDF,14,POOL SPECIALIST-Retailers,110.94,6193866,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,132927,DML,14,POOL SPECIALIST-Retailers,113.38,3234760,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,140027,JK PISCINES,15,POOL SPECIALIST-Instal/Builder,25.55,4326584,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,146930,LARCHER PISCINES - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,148.50,4326642,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,303571,MCR PISCINES - FUSION,14,POOL SPECIALIST-Retailers,39.22,1374468,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,1427.48,4234440,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,834.60,4234464,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,591070,ALCHIMISTE SARL,34,PUBLIC POOL    -Water parks,30.72,1901951,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,830279,TES LA BOUTIQUE,14,POOL SPECIALIST-Retailers,136.80,6193760,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-12 00:00:00,854541,LJKL TECHNIQUES PISCINES,32,PUBLIC POOL    -Construct.Comp,354.00,1419545,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,60101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,345.00,2113382,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,63221,ARRODEL STE,14,POOL SPECIALIST-Retailers,1035.41,2113248,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,110209,UNION PISCINES NARBONNE - EAU SHOP,14,POOL SPECIALIST-Retailers,2110.73,7608338,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,111210,UNION PISCINES CARCASSONNE - FUSION,14,POOL SPECIALIST-Retailers,2873.00,7608319,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,130971,PARADISE PISCINE SARL,14,POOL SPECIALIST-Retailers,1179.00,3130041,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,260024,O FIL DE L'EAU,23,NPOOL SPECIALIS-Hardware Store,35.88,2634493,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,265024,JLS,14,POOL SPECIALIST-Retailers,831.75,2634578,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,313064,DV CONCEPT,14,POOL SPECIALIST-Retailers,59.76,1138727,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,332599,AQUA STRUCTURES,14,POOL SPECIALIST-Retailers,306.00,4234653,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,347356,PISCINE PLUS JUVIGNAC - FUSION,14,POOL SPECIALIST-Retailers,199.08,4450737,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,380070,CANAL PISCINE,16,POOL SPECIALIST-Mobile/Service,570.00,2423164,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,380206,ARN'H2O PISCINE,16,POOL SPECIALIST-Mobile/Service,53.23,2423024,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,408302,AALL'EAU - HYDRO SUD,14,POOL SPECIALIST-Retailers,156.28,3053341,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,450140,ADH PAYSAGES 45 - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,372.00,1590159,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,602775,ALLO PISCINES,14,POOL SPECIALIST-Retailers,151.80,1590081,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,603580,EAUTECH SERVICE,14,POOL SPECIALIST-Retailers,4241.50,1589978,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,634986,JAUNE & BLEU - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,684.08,2423127,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,646217,VALINE DISTRIBUTION PAU - EAU SHOP,14,POOL SPECIALIST-Retailers,846.00,3053328,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,657732,NORATLAS PISCINES,14,POOL SPECIALIST-Retailers,968.65,3053325,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,710023,AU PLAISIR DE L'EAU - MONTCEAU LES MINES,14,POOL SPECIALIST-Retailers,320.11,2634298,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,740120,DONDA DAVID,15,POOL SPECIALIST-Instal/Builder,73.70,2423089,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,611.38,1590115,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,820003,A.L.WATER,16,POOL SPECIALIST-Mobile/Service,64.09,1138856,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,854401,ATELIER PISCINE - CARRE BLEU,14,POOL SPECIALIST-Retailers,144.00,1419482,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,910407,AQUATECHNIQUE,14,POOL SPECIALIST-Retailers,441.33,1590124,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-13 00:00:00,940029,SAREF,14,POOL SPECIALIST-Retailers,185.33,1590101,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,15527,TALYA,14,POOL SPECIALIST-Retailers,87.44,2422600,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,127950,BOUSQUET PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,113.97,4451111,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,130971,PARADISE PISCINE SARL,14,POOL SPECIALIST-Retailers,726.25,3129993,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,179957,VERT MARINE 17,14,POOL SPECIALIST-Retailers,783.40,1419628,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,290206,IROISE PISCINES & SPAS,14,POOL SPECIALIST-Retailers,346.37,7122481,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,303571,MCR PISCINES - FUSION,14,POOL SPECIALIST-Retailers,147.06,1374479,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,340072,VILLEVIEILLE JEREMY PIERRE,16,POOL SPECIALIST-Mobile/Service,181.35,4450810,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,347356,PISCINE PLUS JUVIGNAC - FUSION,14,POOL SPECIALIST-Retailers,538.75,4450940,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,422.00,4451113,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2023,2023-01-16 00:00:00,349674,TECHNIC PISCINES,14,POOL SPECIALIST-Retailers,112.50,4450943,25
