Company (code+name),Year,Delivery note date,Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
141 - CERTIKIN INTERNATIONAL LIMITED,2023,06/01/23 0:00,1627,WENSUM POOLS LTD,15,POOL SPECIALIST-Instal/Builder,107.68,580422,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,06/01/23 0:00,1908,JML POOLS LTD,15,POOL SPECIALIST-Instal/Builder,72.94,580953,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,06/01/23 0:00,2965,OCEANOS POOLS LTD !,15,POOL SPECIALIST-Instal/Builder,84.97,578569,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,06/01/23 0:00,4125,POOL COVER SERVICING!,15,POOL SPECIALIST-Instal/Builder,140.33,581085,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,55.93,581678,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,836,KB POOLS LTD,15,POOL SPECIALIST-Instal/Builder,900.82,581687,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,836,KB POOLS LTD,15,POOL SPECIALIST-Instal/Builder,107.69,581698,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,868,LANGLEY POOL SERVICES LIMITED,15,POOL SPECIALIST-Instal/Builder,446.07,581583,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,964,MERLIN POOLS AND SPAS LLP (COLCHESTER),15,POOL SPECIALIST-Instal/Builder,237.42,581652,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,1291.7,581639,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,1555,TOPLINE ELECTRONICS LTD,11,POOL SPECIALIST-W/Man.Internat,528.16,581559,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,1555,TOPLINE ELECTRONICS LTD,11,POOL SPECIALIST-W/Man.Internat,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,1582,UNIPOOLS LTD,15,POOL SPECIALIST-Instal/Builder,61.22,571115,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,2257,HEAT PUMPS 4 POOLS LTD,15,POOL SPECIALIST-Instal/Builder,2.52,579114,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,2257,HEAT PUMPS 4 POOLS LTD,15,POOL SPECIALIST-Instal/Builder,116.25,580978,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,2282,RIVIERA HOT TUBS LTD,15,POOL SPECIALIST-Instal/Builder,166.9,579429,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,2282,RIVIERA HOT TUBS LTD,15,POOL SPECIALIST-Instal/Builder,418.51,581556,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,2516,PACIFIC POOLS LTD T/A POOL TRADE COUNT,12,POOL SPECIALIST-W/Man.National,270.92,580808,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,3313,PENINSULA POOLS LTD,15,POOL SPECIALIST-Instal/Builder,40.42,581627,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,3313,PENINSULA POOLS LTD,15,POOL SPECIALIST-Instal/Builder,51.74,581752,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,3641,SPAFLO LTD,15,POOL SPECIALIST-Instal/Builder,20.07,578989,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,3641,SPAFLO LTD,15,POOL SPECIALIST-Instal/Builder,1142.2,581600,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,4203,SALOP POOL SERVICES,15,POOL SPECIALIST-Instal/Builder,70.06,581601,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,09/01/23 0:00,4364,BUILTH WELLS VETERINARY PRACTICE LTD!,15,POOL SPECIALIST-Instal/Builder,124.58,579035,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,131,AQUASCAPE SWIMMING POOL LTD,15,POOL SPECIALIST-Instal/Builder,37.21,577416,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,306,BUCKLAND POOL & BUILDING COMPANY LTD,15,POOL SPECIALIST-Instal/Builder,293.7,580963,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,850,KINGFISHER POOLCARE LTD,15,POOL SPECIALIST-Instal/Builder,342.29,581804,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,850,KINGFISHER POOLCARE LTD,15,POOL SPECIALIST-Instal/Builder,133.3,581843,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,892,LETTS SWIMMING POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,104.2,581892,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,892,LETTS SWIMMING POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,154.39,581895,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,1033,NIRVANA SPA & LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,594.27,581899,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,2591,JB ELITE SERVICES LTD,15,POOL SPECIALIST-Instal/Builder,320.89,581757,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,2968,AZURE POOL SERVICES LTD,15,POOL SPECIALIST-Instal/Builder,40.31,581794,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,3001,POOLWORKS LTD,15,POOL SPECIALIST-Instal/Builder,124.44,581827,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,3001,POOLWORKS LTD,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,3844,HYDROCARE LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,64.89,579105,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,10/01/23 0:00,3844,HYDROCARE LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,1106.87,581847,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,167,ASHER SWIMPOOL CENTRE LTD,15,POOL SPECIALIST-Instal/Builder,217.23,580058,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,167,ASHER SWIMPOOL CENTRE LTD,15,POOL SPECIALIST-Instal/Builder,1710.34,581987,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,240,ALAN BETTIN LTD,15,POOL SPECIALIST-Instal/Builder,44.14,579474,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,535,ELM LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,378.7,582036,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,836,KB POOLS LTD,15,POOL SPECIALIST-Instal/Builder,206.34,576595,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,850,KINGFISHER POOLCARE LTD,15,POOL SPECIALIST-Instal/Builder,124.08,581969,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,964,MERLIN POOLS AND SPAS LLP (COLCHESTER),15,POOL SPECIALIST-Instal/Builder,190.45,582006,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,33.49,566974,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,28.57,574644,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,86.57,581907,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1194,POOL 'N' SPA SERVICES LTD,15,POOL SPECIALIST-Instal/Builder,1808.31,555258,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1243,P R COOLING SERVICES LIMITED,15,POOL SPECIALIST-Instal/Builder,10.36,581771,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,1991,A & D SWIMMING POOLS LTD,15,POOL SPECIALIST-Instal/Builder,451.68,581633,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,2568,STEVE MAYNARD PROPERTY SERVICES !,15,POOL SPECIALIST-Instal/Builder,-46.43,,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,3313,PENINSULA POOLS LTD,15,POOL SPECIALIST-Instal/Builder,253.75,581029,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,3313,PENINSULA POOLS LTD,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,3687,FOXIN POOL AND SPA,15,POOL SPECIALIST-Instal/Builder,28.47,581660,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,3844,HYDROCARE LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,494.65,581925,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,4019,B.T.U SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,60.19,579990,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,4019,B.T.U SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,531.34,581599,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,4165,CIRENCESTER POOLS!,15,POOL SPECIALIST-Instal/Builder,460.44,581991,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,11/01/23 0:00,4165,CIRENCESTER POOLS!,15,POOL SPECIALIST-Instal/Builder,464.93,581996,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1024,CAMPBELL POOLS LTD,15,POOL SPECIALIST-Instal/Builder,860.33,582188,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1024,CAMPBELL POOLS LTD,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1254,PRESTIGE SWIMMING POOLS LTD,15,POOL SPECIALIST-Instal/Builder,126.16,581084,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1254,PRESTIGE SWIMMING POOLS LTD,15,POOL SPECIALIST-Instal/Builder,43.34,581576,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1254,PRESTIGE SWIMMING POOLS LTD,15,POOL SPECIALIST-Instal/Builder,23.37,582050,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1441,SPRUCE SERVICES LIMITED,15,POOL SPECIALIST-Instal/Builder,342.29,581596,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,1441,SPRUCE SERVICES LIMITED,15,POOL SPECIALIST-Instal/Builder,51.12,581801,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,2282,RIVIERA HOT TUBS LTD,15,POOL SPECIALIST-Instal/Builder,248.52,579429,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,2533,THE COTSWOLD POOL COMPANY LTD,15,POOL SPECIALIST-Instal/Builder,-42.61,579041,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,3001,POOLWORKS LTD,15,POOL SPECIALIST-Instal/Builder,60.44,581827,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,3001,POOLWORKS LTD,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,3627,ROCKHOPPER POOLS LTD,15,POOL SPECIALIST-Instal/Builder,846.99,582167,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,3627,ROCKHOPPER POOLS LTD,15,POOL SPECIALIST-Instal/Builder,526.51,582169,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,3854,FAIRLOCKS POOL PRODUCTS LTD,15,POOL SPECIALIST-Instal/Builder,30.34,582163,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,12/01/23 0:00,4165,CIRENCESTER POOLS!,15,POOL SPECIALIST-Instal/Builder,495.23,581996,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,892,LETTS SWIMMING POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,17.27,578743,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,892,LETTS SWIMMING POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,5143.27,582313,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,892,LETTS SWIMMING POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,674.38,582328,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,929,MAJESTIC POOLS LIMITED,15,POOL SPECIALIST-Instal/Builder,202.31,581582,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,964,MERLIN POOLS AND SPAS LLP (COLCHESTER),15,POOL SPECIALIST-Instal/Builder,11.98,581653,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,964,MERLIN POOLS AND SPAS LLP (COLCHESTER),15,POOL SPECIALIST-Instal/Builder,286.45,581883,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1115,PEGASUS POOLS LTD,15,POOL SPECIALIST-Instal/Builder,916.53,582043,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1137,PLANSCAPES LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,81.45,581733,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1137,PLANSCAPES LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,144.5,582182,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1137,PLANSCAPES LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,412.98,582291,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1137,PLANSCAPES LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,28.36,582334,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1164,SWIMMING POOLS (MIDLANDS),15,POOL SPECIALIST-Instal/Builder,106.64,581288,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1196,POOLS & GARDENS LIMITED,15,POOL SPECIALIST-Instal/Builder,82.4,581935,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1627,WENSUM POOLS LTD,15,POOL SPECIALIST-Instal/Builder,136.19,581930,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,1800,DWS LEISURE,15,POOL SPECIALIST-Instal/Builder,144.44,582138,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,2282,RIVIERA HOT TUBS LTD,15,POOL SPECIALIST-Instal/Builder,883.32,582305,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,3664,T/A WOOZELBEARS MELKSHAM !,15,POOL SPECIALIST-Instal/Builder,497.3,581945,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,3664,T/A WOOZELBEARS MELKSHAM !,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,13/01/23 0:00,3844,HYDROCARE LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,-598.15,553551,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,16/01/23 0:00,965,MERLIN LEISURE POOLS LTD (LEICESTER),15,POOL SPECIALIST-Instal/Builder,139.38,582556,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,16/01/23 0:00,1033,NIRVANA SPA & LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,206.65,582509,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,16/01/23 0:00,2257,HEAT PUMPS 4 POOLS LTD,15,POOL SPECIALIST-Instal/Builder,404.55,581762,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,16/01/23 0:00,2257,HEAT PUMPS 4 POOLS LTD,15,POOL SPECIALIST-Instal/Builder,646.34,582046,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,16/01/23 0:00,2257,HEAT PUMPS 4 POOLS LTD,15,POOL SPECIALIST-Instal/Builder,430.19,582514,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,131,AQUASCAPE SWIMMING POOL LTD,15,POOL SPECIALIST-Instal/Builder,204.3,582729,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,168,INTO THE BLUE LTD,15,POOL SPECIALIST-Instal/Builder,94.68,582711,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,850,KINGFISHER POOLCARE LTD,15,POOL SPECIALIST-Instal/Builder,2009.13,581975,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,964,MERLIN POOLS AND SPAS LLP (COLCHESTER),15,POOL SPECIALIST-Instal/Builder,714.79,582705,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,1133,P J LE MAITRE !,15,POOL SPECIALIST-Instal/Builder,267.5,582681,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,40.01,582695,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,1194,POOL 'N' SPA SERVICES LTD,15,POOL SPECIALIST-Instal/Builder,-169.93,DR34547,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,1770,AQS GROUP LTD,15,POOL SPECIALIST-Instal/Builder,3900.14,582671,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,1770,AQS GROUP LTD,15,POOL SPECIALIST-Instal/Builder,109.75,582677,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,2591,JB ELITE SERVICES LTD,15,POOL SPECIALIST-Instal/Builder,655.12,582067,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,3512,ROD HUDSON POOLS LTD,15,POOL SPECIALIST-Instal/Builder,2.43,582633,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,3627,ROCKHOPPER POOLS LTD,15,POOL SPECIALIST-Instal/Builder,796.17,582719,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,3627,ROCKHOPPER POOLS LTD,15,POOL SPECIALIST-Instal/Builder,14.6,HAZARDOUS,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,17/01/23 0:00,4330,T/A KIEREN BEAN POOLS & SPA!,15,POOL SPECIALIST-Instal/Builder,2881.55,582610,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,167,ASHER SWIMPOOL CENTRE LTD,15,POOL SPECIALIST-Instal/Builder,163.86,580058,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,167,ASHER SWIMPOOL CENTRE LTD,15,POOL SPECIALIST-Instal/Builder,259.32,581987,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,167,ASHER SWIMPOOL CENTRE LTD,15,POOL SPECIALIST-Instal/Builder,163.86,582031,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,535,ELM LEISURE LTD,15,POOL SPECIALIST-Instal/Builder,64.01,582204,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,998,MOSAIC SWIMMING POOLS & SPAS LTD,15,POOL SPECIALIST-Instal/Builder,41.42,582311,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,998,MOSAIC SWIMMING POOLS & SPAS LTD,15,POOL SPECIALIST-Instal/Builder,17.47,582882,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,5.46,582410,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,640.88,582463,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,17.24,582713,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,1159,POOL SUPPLIES LTD,12,POOL SPECIALIST-W/Man.National,7.45,582874,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,1200,POOLS PLUS LLP,15,POOL SPECIALIST-Instal/Builder,115.92,582424,25
141 - CERTIKIN INTERNATIONAL LIMITED,2023,18/01/23 0:00,3512,ROD HUDSON POOLS LTD,15,POOL SPECIALIST-Instal/Builder,16.87,582753,25
