Company [code+name],Year,Booking date (order),Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-20 00:00:00,0641,GILLINGHAM POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-29 00:00:00,0641,GILLINGHAM POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-20 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"408,25",0542528,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-24 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"417,52",0549315,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-30 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"-417,52",0549315,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-15 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"363,97",0553526,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-25 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"3,91",0573855,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-28 00:00:00,0643,GIRAFFE ENTERPRISES LTD,15,POOL SPECIALIST-Instal/Builder,"240,84",0578110,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-26 00:00:00,0666,J W GREEN SWIMMING POOLS LTD!,15,POOL SPECIALIST-Instal/Builder,"16,85",0561129,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-21 00:00:00,0674,H2O SERVICING LTD,15,POOL SPECIALIST-Instal/Builder,"25,55",0542981,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-11 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"573,46",0526732,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-18 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"185,25",0527762,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-27 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"-36,61",0527762,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-27 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"187,69",0529217,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-31 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"1304,93",0529475,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-11 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"252,48",0531353,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-24 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"3103,88",0533364,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-25 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"435,70",0533571,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-02 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"37,65",0534284,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-08 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"34,19",0535223,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-22 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"548,24",0537695,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-23 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"95,38",0537881,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-06 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"170,55",0540346,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-06 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"1382,99",0540404,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-06 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"20,75",0540411,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-11 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"20,75",0541163,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-19 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"1417,05",0542445,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-20 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"80,28",0542695,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-29 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"879,12",0544603,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-12 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"44,85",0546811,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-12 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"361,68",0546952,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-16 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"793,01",0547552,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-17 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"303,62",0547636,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-30 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"90,74",0550485,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-31 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"206,03",0550844,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-01 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"65,89",0551215,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-06 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"110,73",0551413,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-13 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"34,69",0552837,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-14 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"645,36",0553258,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-20 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"351,45",0554132,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-04 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"100,17",0556915,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-05 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"130,59",0557190,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-05 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"597,12",0557376,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-11 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"444,13",0558180,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-12 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"44,53",0558691,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-14 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"785,34",0559164,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-22 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"86,66",0560650,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-05 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"850,01",0562897,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-05 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"3157,11",0563064,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-12 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"961,91",0564111,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-16 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"274,42",0564552,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-18 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"51,29",0565022,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-23 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"108,34",0565779,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-12 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"201,97",0568409,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-04 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"21,44",0571158,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-14 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"137,42",0572557,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-31 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"866,94",0574562,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-23 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"480,95",0577541,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-12-08 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"638,38",0579397,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-21 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"-241,92",DR34091,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-05 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-14 00:00:00,0730,M WINTER T/A HOME COUNTIES,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-18 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"412,94",0527850,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-21 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"69,46",0528277,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-28 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"127,10",0533896,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-02 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"91,29",0534268,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-03 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"953,79",0534615,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-11 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"1370,22",0546722,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-16 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"34,06",0547341,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-07 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"50,31",0551621,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-09 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"242,82",0552206,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-20 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"138,02",0554401,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-11 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"113,14",0558447,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-28 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"110,73",0561735,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-03 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"222,35",0562577,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-06 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"21,21",0567542,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-23 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"7,15",0569788,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-11 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"10,89",0572048,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-31 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"813,02",0574639,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-03 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"69,34",0575187,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-07 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"903,99",0575539,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-17 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"55,97",0576954,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-12-05 00:00:00,0734,HTP INC LIMITED,15,POOL SPECIALIST-Instal/Builder,"28,16",0578968,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-20 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"49,74",0528107,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-21 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"166,10",0528312,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-24 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"98,40",0537994,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-16 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"477,86",0547340,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-25 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"459,52",0549538,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-01 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"351,45",0556521,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-07 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"10,75",0557744,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-11 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"7,19",0558125,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-17 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"453,45",0572714,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-26 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"260,09",0573964,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-10 00:00:00,0742,HILDEN SWIMMING POOLS !,15,POOL SPECIALIST-Instal/Builder,"151,95",0576110,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-07 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"92,98",0526458,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-19 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"292,32",0528053,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-22 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"256,02",0532917,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-25 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"300,18",0533654,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-07 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"422,96",0535070,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-18 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"383,22",0537088,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-28 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"755,75",0538448,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-08 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"176,30",0540855,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-14 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"171,11",0541980,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-21 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"94,24",0542806,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-27 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"312,25",0543966,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-04 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"60,12",0545359,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-16 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"142,52",0547335,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-23 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"752,61",0549049,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-30 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"94,10",0550422,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-30 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"128,93",0550424,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-30 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"88,03",0550536,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-10 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"96,65",0552430,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-21 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"715,47",0554722,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-04 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"497,04",0556925,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-07 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"406,97",0557816,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-18 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"260,04",0559484,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-11 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"155,40",0564022,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-06 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"388,08",0567510,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-06 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"771,09",0567624,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-23 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"109,92",0569894,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-09-28 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"964,82",0570344,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-10-28 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"597,71",0574431,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-25 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"388,08",0577866,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-30 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"192,79",0578535,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-12-14 00:00:00,0771,INTERPLAN LEISURE LIMITED,15,POOL SPECIALIST-Instal/Builder,"50,74",0580107,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-20 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"822,01",0528089,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-04 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"843,42",0539952,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-04-04 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"2994,21",0539959,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-25 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"1640,77",0549605,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-06 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"790,04",0551559,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-16 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"1024,86",0553698,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-28 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"3367,16",0556041,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-28 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"1882,17",0561764,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-25 00:00:00,0789,JACKSONS LEISURE SUPPLIES LTD,15,POOL SPECIALIST-Instal/Builder,"1179,52",0566060,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-13 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"1037,42",0527289,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-14 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"29,94",0527336,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-18 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"58,56",0532440,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-01 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"597,42",0534161,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-28 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"77,03",0538637,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-06-27 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"196,39",0555648,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-07-19 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"50,90",0559904,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-25 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"205,28",0566183,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-11-28 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"64,16",0578107,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-05-05 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"-233,01",DR32897,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-03-01 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-08-25 00:00:00,0792,ROGER JAMES POOLS LTD,15,POOL SPECIALIST-Instal/Builder,"14,48",HAZARDOUS,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-06 00:00:00,0805,UK POOL STORE LTD,14,POOL SPECIALIST-Retailers,"128,91",0526267,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-17 00:00:00,0805,UK POOL STORE LTD,14,POOL SPECIALIST-Retailers,"1510,75",0527580,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-20 00:00:00,0805,UK POOL STORE LTD,14,POOL SPECIALIST-Retailers,"343,77",0528222,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-01-28 00:00:00,0805,UK POOL STORE LTD,14,POOL SPECIALIST-Retailers,"947,83",0529408,25
141- CERTIKIN INTERNATIONAL LIMITED,2022,2022-02-03 00:00:00,0805,UK POOL STORE LTD,14,POOL SPECIALIST-Retailers,"29,11",0530070,25
