Company (code+name),Year,Delivery note date,Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-01 00:00:00,830400,AATE,14,POOL SPECIALIST-Retailers,"349,13",6183514,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,064372,LS TECHNIQUE MEDITERRANEE,14,POOL SPECIALIST-Retailers,"70,62",2108967,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,120478,EAU PISCINES SERVICES ROUERGUE,15,POOL SPECIALIST-Instal/Builder,"144,04",4441899,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,130200,ESPAC'O,14,POOL SPECIALIST-Retailers,"543,92",3227539,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,179957,VERT MARINE 17,14,POOL SPECIALIST-Retailers,"555,62",1413060,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,257165,FRAVILLE PISCINES ET SPAS,15,POOL SPECIALIST-Instal/Builder,"46,49",9131351,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,260129,CAM POOL,14,POOL SPECIALIST-Retailers,"308,47",2629156,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,270013,CEF YESSS - VERNON,42,HVAC/CONSTRUCT.-Whosale&Retail,"881,40",1581330,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,290206,Iroise Piscines & Spas,14,POOL SPECIALIST-Retailers,"96,41",7115989,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,297027,CORNOUAILLE PISCINES,14,POOL SPECIALIST-Retailers,"574,79",7116015,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"114,60",4441284,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"521,62",4442164,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"391,89",4442270,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,354634,IMS,42,HVAC/CONSTRUCT.-Whosale&Retail,"10827,63",4319589,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,357810,PISCINES 35 - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"2341,25",7115597,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,370707,PISCINE 37,14,POOL SPECIALIST-Retailers,"66,99",4322194,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,423209,ENTRE PISCINE ET JARDINS,14,POOL SPECIALIST-Retailers,"642,88",2414517,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,442209,GRAND OUEST PISCINE__C1,15,POOL SPECIALIST-Instal/Builder,"46,20",7116032,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,450146,PIXEAU,14,POOL SPECIALIST-Retailers,"931,78",1584135,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,470416,PISCINE MARMANDAISE (MARMANDE PISCINES),14,POOL SPECIALIST-Retailers,"671,16",1130501,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,474706,LAURENT PISCINE - MR DEBOURGES LAURENT,14,POOL SPECIALIST-Retailers,"307,35",1131520,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,680311,ZUSSY THIERRY/ELSASS'LINER,16,POOL SPECIALIST-Mobile/Service,"1818,96",9131352,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,694777,CODEV - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"176,80",2414577,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,725231,IDEALE PISCINE,14,POOL SPECIALIST-Retailers,"1214,93",4321846,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"282,68",1584167,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,830569,PISCINES SERVICES GOLFE DE ST TROPEZ,16,POOL SPECIALIST-Mobile/Service,"180,14",6183471,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,832638,ESPACE PISCINES 83,14,POOL SPECIALIST-Retailers,"-263,98",6182455,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-02 00:00:00,910182,THERM'ESSONNE POLE THERMIQUE,42,HVAC/CONSTRUCT.-Whosale&Retail,"245,99",1582521,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"120,82",6183320,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,127757,RIVIERE PISCINES,14,POOL SPECIALIST-Retailers,"319,70",4442708,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,160012,DEMEURES & PISCINES,16,POOL SPECIALIST-Mobile/Service,"308,00",1413070,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,175059,RES'EAU TECH,14,POOL SPECIALIST-Retailers,"34,87",1413124,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,178453,AQUA CREATIONS - HYDRO SUD,14,POOL SPECIALIST-Retailers,"59,08",1413059,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,179790,TOURTELOT PISCINE SARL,14,POOL SPECIALIST-Retailers,"726,34",1412344,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,180076,PPM - PRESTATION PRODUCTION MARTINAT,14,POOL SPECIALIST-Retailers,"363,84",4321578,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,210226,AQUA SERVICES JARDINS & PISCINES,14,POOL SPECIALIST-Retailers,"259,69",2629181,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,265200,POOL SWEET POOL EAUX COULEURS PISCINES,14,POOL SPECIALIST-Retailers,"300,56",2629162,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,265200,POOL SWEET POOL EAUX COULEURS PISCINES,14,POOL SPECIALIST-Retailers,"3366,48",2629362,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,273370,EGI PISCINE 27 - EAU SHOP,14,POOL SPECIALIST-Retailers,"35,01",4321754,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,314895,H2O MAINTENANCE SASU,14,POOL SPECIALIST-Retailers,"83,10",1131643,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,315323,LOISIRS 2000,14,POOL SPECIALIST-Retailers,"140,26",1131600,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,"732,78",4225625,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,"472,50",4225960,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,370707,PISCINE 37,14,POOL SPECIALIST-Retailers,"84,96",4322193,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,444970,JARDINS PISCINES SERVICES - ESPRIT,14,POOL SPECIALIST-Retailers,"1362,40",7116028,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,470811,PROTEC PISCINES,14,POOL SPECIALIST-Retailers,"534,54",1131599,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,477176,FAUILLET PISCINES__C1,14,POOL SPECIALIST-Retailers,"529,34",1131601,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,547627,REFLEX BLEU,14,POOL SPECIALIST-Retailers,"605,28",9130401,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,597962,PISCINES DU NORD,14,POOL SPECIALIST-Retailers,"71,78",1584283,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,613929,CRELO - THOMAS TISSIER,14,POOL SPECIALIST-Retailers,"731,49",4322107,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,680033,ST PISCINE SARL - OCEAZUR,16,POOL SPECIALIST-Mobile/Service,"384,38",9131286,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,684340,LEY ETIENNE / PISCINETIENNE__C1,15,POOL SPECIALIST-Instal/Builder,"37,88",9130975,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,725231,IDEALE PISCINE,14,POOL SPECIALIST-Retailers,"499,20",4321846,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,853511,EASY PISCINES ET SPA,15,POOL SPECIALIST-Instal/Builder,"211,00",1411958,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,857168,PISCINES SERVICES 85 - FREDERIC FAURE,14,POOL SPECIALIST-Retailers,"219,78",1413058,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"119,50",6183320,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,110209,UNION PISCINES NARBONNE - EAU SHOP,14,POOL SPECIALIST-Retailers,"460,13",7595896,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,135943,CRISTAL BLEU PISCINE,14,POOL SPECIALIST-Retailers,"686,92",3226911,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,170066,BLUE RE,14,POOL SPECIALIST-Retailers,"1210,56",1412473,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,175059,RES'EAU TECH,14,POOL SPECIALIST-Retailers,"62,30",1413124,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,178453,AQUA CREATIONS - HYDRO SUD,14,POOL SPECIALIST-Retailers,"110,42",1413091,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,240301,TRUFFAUT PATRICE,14,POOL SPECIALIST-Retailers,"69,19",4225195,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,254726,LOON PISCINES ET SPAS - HYDRO SUD,14,POOL SPECIALIST-Retailers,"99,68",9130976,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,270013,CEF YESSS - VERNON,42,HVAC/CONSTRUCT.-Whosale&Retail,"13,06",1581330,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,273370,EGI PISCINE 27 - EAU SHOP,14,POOL SPECIALIST-Retailers,"39,84",4321754,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,310058,MAGELLAN PISCINES,14,POOL SPECIALIST-Retailers,"916,76",1131745,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,310229,INSTALL PISCINES,16,POOL SPECIALIST-Mobile/Service,"42,00",1130984,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,310229,INSTALL PISCINES,16,POOL SPECIALIST-Mobile/Service,"17,93",1131320,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,333194,DE MELO PISCINES SAS,14,POOL SPECIALIST-Retailers,"145,01",4226088,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"60,98",4442091,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,404532,CHARBONNEL PACIFIC PISCINE,14,POOL SPECIALIST-Retailers,"911,04",3046554,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,404532,CHARBONNEL PACIFIC PISCINE,14,POOL SPECIALIST-Retailers,"231,40",3046555,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,432607,CERTE PISCINES - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"484,80",2629409,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,444946,HELIOBULLE,14,POOL SPECIALIST-Retailers,"482,52",7116193,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,450033,MT CONCEPTION,15,POOL SPECIALIST-Instal/Builder,"111,02",1584272,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,493485,ROMUALD LEAU,28,NPOOL SPECIALIS-Craftsman/Plum,"430,90",4322216,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,560025,HYDRAMAT VANNES,14,POOL SPECIALIST-Retailers,"53,79",7115250,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,597962,PISCINES DU NORD,14,POOL SPECIALIST-Retailers,"507,16",1584288,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,680311,ZUSSY THIERRY/ELSASS'LINER,16,POOL SPECIALIST-Mobile/Service,"202,02",9131426,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,684340,LEY ETIENNE / PISCINETIENNE__C1,15,POOL SPECIALIST-Instal/Builder,"100,06",9130975,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,690525,SEVA PISCINE,14,POOL SPECIALIST-Retailers,"84,92",2414754,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,710556,SG PAYSAGE,27,NPOOL SPECIALIS-Irrigation Ins,"454,18",2629455,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,740217,AQUA TECHNIQUE,14,POOL SPECIALIST-Retailers,"586,88",2414793,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,753959,F.T.P SERVICES,32,PUBLIC POOL    -Construct.Comp,"604,60",1584314,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"858,62",1584282,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"24,72",1581099,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"3330,76",1584320,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,794839,EASY-POOL - DAVID GASCOUGNOLLE,14,POOL SPECIALIST-Retailers,"562,23",1412472,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,810117,XPRESS'EAU - DESMOULIN ADELINE,16,POOL SPECIALIST-Mobile/Service,"510,38",1131658,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,857168,PISCINES SERVICES 85 - FREDERIC FAURE,14,POOL SPECIALIST-Retailers,"1114,45",1413058,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,910030,PISC'IN MOOV,16,POOL SPECIALIST-Mobile/Service,"1060,18",1584273,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-04 00:00:00,988779,HYDRO CONCEPT SIEMC,15,POOL SPECIALIST-Instal/Builder,"19,53",2108996,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,066579,PISCINARO,14,POOL SPECIALIST-Retailers,"692,90",2109376,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,130343,ALPILLES LUBERON PISCINES,14,POOL SPECIALIST-Retailers,"626,60",3227720,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,138216,GROUPE ABRIS ET PISCINE,14,POOL SPECIALIST-Retailers,"1755,58",3227653,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,174765,LR SPA__C1,14,POOL SPECIALIST-Retailers,"436,50",1411033,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,240021,GL@SOLUTION,16,POOL SPECIALIST-Mobile/Service,"564,56",4226186,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,244365,BONNIN JEAN-FRANCOIS - COOPERATIVE PISCI,14,POOL SPECIALIST-Retailers,"38,48",4225552,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,270019,AMPGASTELAIS,15,POOL SPECIALIST-Instal/Builder,"248,82",4322160,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,270264,MABILLE - EVREUX,42,HVAC/CONSTRUCT.-Whosale&Retail,"2808,50",1583691,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,314895,H2O MAINTENANCE SASU,14,POOL SPECIALIST-Retailers,"24,95",1131643,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,330176,MES PISCINES BLAYE,15,POOL SPECIALIST-Instal/Builder,"48,48",4226245,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,335971,COTE BASSIN,14,POOL SPECIALIST-Retailers,"131,29",4225339,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,349246,SENEGAS FREDERIC,15,POOL SPECIALIST-Instal/Builder,"164,84",4442351,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,384368,BIEN ETRE & PISCINES GOURMANEL -EAU SHOP,14,POOL SPECIALIST-Retailers,"2643,28",2414631,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,423209,ENTRE PISCINE ET JARDINS,14,POOL SPECIALIST-Retailers,"821,56",2414517,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,432607,CERTE PISCINES - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"396,24",2629409,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,445069,RIVE SUD PISCINE ET SPA,14,POOL SPECIALIST-Retailers,"190,26",7116183,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,470811,PROTEC PISCINES,14,POOL SPECIALIST-Retailers,"309,41",1131731,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,548008,MULTI RENOVATIONS-BLEU COM PISCINE,14,POOL SPECIALIST-Retailers,"890,71",9131488,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,590200,SUNSPA FRANCE SARL - OPALE PISCINES,14,POOL SPECIALIST-Retailers,"478,51",1584386,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,597962,PISCINES DU NORD,14,POOL SPECIALIST-Retailers,"170,98",1584352,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,710118,SIBON PAYSAGE PISCINE,14,POOL SPECIALIST-Retailers,"24,00",2628789,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,710556,SG PAYSAGE,27,NPOOL SPECIALIS-Irrigation Ins,"752,38",2629455,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,760042,ARP & CAUX,15,POOL SPECIALIST-Instal/Builder,"387,40",4321999,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,800123,RC DISTRIB,42,HVAC/CONSTRUCT.-Whosale&Retail,"22700,54",1584395,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,808826,SPEE O LOISIRS__C1,32,PUBLIC POOL    -Construct.Comp,"439,86",1583364,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,808826,SPEE O LOISIRS__C1,32,PUBLIC POOL    -Construct.Comp,"209,13",1583527,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,808826,SPEE O LOISIRS__C1,32,PUBLIC POOL    -Construct.Comp,"192,56",1584348,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,831400,DAUPHIN 2,16,POOL SPECIALIST-Mobile/Service,"-510,43",6177376,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,831400,DAUPHIN 2,16,POOL SPECIALIST-Mobile/Service,"-299,85",6180469,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,836574,PIANELLI - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"266,64",6183464,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,837734,REVE D'O MME FELT,14,POOL SPECIALIST-Retailers,"9,41",6183581,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,837734,REVE D'O MME FELT,14,POOL SPECIALIST-Retailers,"118,12",6183582,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,919060,AQUAVEX,23,NPOOL SPECIALIS-Hardware Store,"303,73",1583440,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,940398,AQUA DESIGN PISCINES,15,POOL SPECIALIST-Instal/Builder,"1347,84",1583772,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,040967,PLANETES PISCINES,14,POOL SPECIALIST-Retailers,"1799,58",6183855,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,132903,AIX PISCINE_C1,14,POOL SPECIALIST-Retailers,"26,50",3226886,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,164503,COGNAC PISCINES - GIRAUD BATIMENTS__C1,15,POOL SPECIALIST-Instal/Builder,"8258,76",1413300,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,175059,RES'EAU TECH,14,POOL SPECIALIST-Retailers,"32,49",1413301,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,178453,AQUA CREATIONS - HYDRO SUD,14,POOL SPECIALIST-Retailers,"942,24",1413236,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,254726,LOON PISCINES ET SPAS - HYDRO SUD,14,POOL SPECIALIST-Retailers,"91,52",9130976,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,264342,LOIC PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"621,13",2629472,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,265024,JLS,14,POOL SPECIALIST-Retailers,"98,86",2629526,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,334793,GRANDE AQUITAINE PISCINES,15,POOL SPECIALIST-Instal/Builder,"667,98",4226347,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"69,27",4442913,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"205,20",4440740,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"794,90",4441225,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,380051,L'ATELIER DE LOMIER,16,POOL SPECIALIST-Mobile/Service,"471,12",2414850,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,447705,REVE DE PISCINE - EAU SHOP,14,POOL SPECIALIST-Retailers,"12,15",7116243,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,455143,OASIS PISCINES 45 - TRADI PISCINES,14,POOL SPECIALIST-Retailers,"2002,54",1584458,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,460012,DIDIER FAURE PISCINES,16,POOL SPECIALIST-Mobile/Service,"142,95",1129605,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,490037,KELL JARDIN,25,NPOOL SPECIALIS-Garden Center,"185,22",7116200,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,570025,BLUE WAY MV,14,POOL SPECIALIST-Retailers,"59,35",9131231,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,590200,SUNSPA FRANCE SARL - OPALE PISCINES,14,POOL SPECIALIST-Retailers,"175,11",1584203,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,657732,NORATLAS PISCINES,14,POOL SPECIALIST-Retailers,"698,68",3046615,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"743,60",1584413,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,820003,A.L.WATER,16,POOL SPECIALIST-Mobile/Service,"102,00",1129526,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,827320,CONSTRUCTIONS DE PRESTIGE SARL,15,POOL SPECIALIST-Instal/Builder,"-116,44",1131394,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,833093,DARIC PISCINES,14,POOL SPECIALIST-Retailers,"607,66",6181802,25
050 - FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-06 00:00:00,836574,PIANELLI - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"745,35",6181724,25
